KIN_ACC_ID	SUB_ACC_ID	score	ACC_ID	#Psites	Family	GENE
P42345	Q9NRL2	203	Q9NRL2	32	PIKK	MTOR
P42345	Q8NHY2	175	Q8NHY2	4	PIKK	MTOR
P42345	Q9NRR5	157	Q9NRR5	3	PIKK	MTOR
P42345	P11441	157	P11441	2	PIKK	MTOR
P42345	P41208	154	P41208	2	PIKK	MTOR
P42345	Q9NV56	209	Q9NV56	12	PIKK	MTOR
P42345	A8K855	154	A8K855	3	PIKK	MTOR
P42345	Q9NPF5	293	Q9NPF5	10	PIKK	MTOR
P42345	Q9BQI0	154	Q9BQI0	2	PIKK	MTOR
P42345	P62166	154	P62166	2	PIKK	MTOR
P42345	Q12834	175	Q12834	16	PIKK	MTOR
P42345	Q13156	176	Q13156	2	PIKK	MTOR
P42345	Q9HAF1	208	Q9HAF1	2	PIKK	MTOR
P42345	Q6RI45	175	Q6RI45	12	PIKK	MTOR
P42345	P84074	154	P84074	6	PIKK	MTOR
P42345	P78318	678	P78318	1	PIKK	MTOR
P42345	O00757	246	O00757	3	PIKK	MTOR
P42345	P55008	154	P55008	5	PIKK	MTOR
P42345	Q9UMX0	546	Q9UMX0	4	PIKK	MTOR
P42345	P15976	162	P15976	1	PIKK	MTOR
P42345	P23771	162	P23771	3	PIKK	MTOR
P42345	Q8IYU4	157	Q8IYU4	1	PIKK	MTOR
P42345	Q9Y6I4	222	Q9Y6I4	2	PIKK	MTOR
P42345	Q9NZQ7	218	Q9NZQ7	3	PIKK	MTOR
P42345	Q9UIF8	203	Q9UIF8	21	PIKK	MTOR
P42345	Q96MT7	175	Q96MT7	2	PIKK	MTOR
P42345	Q05655	652	Q05655	37	PIKK	MTOR
P42345	Q32P44	175	Q32P44	13	PIKK	MTOR
P42345	Q86U86	203	Q86U86	52	PIKK	MTOR
P42345	P45983	325	P45983	3	PIKK	MTOR
P42345	Q9UHF7	162	Q9UHF7	38	PIKK	MTOR
P42345	P08590	154	P08590	3	PIKK	MTOR
P42345	P61601	154	P61601	3	PIKK	MTOR
P42345	Q96BR1	359	Q96BR1	2	PIKK	MTOR
P42345	Q9UNL4	230	Q9UNL4	5	PIKK	MTOR
P42345	Q92794	228	Q92794	31	PIKK	MTOR
P42345	Q9Y2G0	242	Q9Y2G0	7	PIKK	MTOR
P42345	P0C6A0	162	P0C6A0	1	PIKK	MTOR
P42345	P62760	154	P62760	1	PIKK	MTOR
P42345	Q6YHU6	260	Q6YHU6	2	PIKK	MTOR
P42345	Q58F21	203	Q58F21	1	PIKK	MTOR
P42345	P49848	252	P49848	11	PIKK	MTOR
P42345	Q5VIR6	181	Q5VIR6	2	PIKK	MTOR
P42345	Q8N7B9	154	Q8N7B9	1	PIKK	MTOR
P42345	Q9BZK7	175	Q9BZK7	3	PIKK	MTOR
P42345	Q9H7Z6	228	Q9H7Z6	2	PIKK	MTOR
P42345	Q8TBZ3	175	Q8TBZ3	19	PIKK	MTOR
P42345	P09467	246	P09467	7	PIKK	MTOR
P42345	Q9ULK2	254	Q9ULK2	9	PIKK	MTOR
P42345	Q8NEM7	311	Q8NEM7	9	PIKK	MTOR
P42345	Q70EK9	222	Q70EK9	1	PIKK	MTOR
P42345	Q14677	258	Q14677	27	PIKK	MTOR
P42345	Q9HAK2	216	Q9HAK2	3	PIKK	MTOR
P42345	O14920	499	O14920	11	PIKK	MTOR
P42345	O95302	313	O95302	1	PIKK	MTOR
P42345	Q13451	903	Q13451	8	PIKK	MTOR
P42345	Q9UIF9	203	Q9UIF9	35	PIKK	MTOR
P42345	Q9NYL4	313	Q9NYL4	1	PIKK	MTOR
P42345	Q05BV3	175	Q05BV3	1	PIKK	MTOR
P42345	Q9BVC4	999	Q9BVC4	2	PIKK	MTOR
P42345	Q96S82	157	Q96S82	3	PIKK	MTOR
P42345	Q9C0B0	321	Q9C0B0	14	PIKK	MTOR
P42345	P54725	168	P54725	5	PIKK	MTOR
P42345	Q8NEV1	275	Q8NEV1	4	PIKK	MTOR
P42345	Q14318	945	Q14318	5	PIKK	MTOR
P42345	Q99828	173	Q99828	2	PIKK	MTOR
P42345	O94761	176	O94761	7	PIKK	MTOR
P42345	P37235	154	P37235	6	PIKK	MTOR
P42345	Q9Y4H2	318	Q9Y4H2	121	PIKK	MTOR
P42345	Q13501	602	Q13501	43	PIKK	MTOR
P42345	Q8IYT8	942	Q8IYT8	4	PIKK	MTOR
P42345	P61020	166	P61020	4	PIKK	MTOR
P42345	Q92918	165	Q92918	8	PIKK	MTOR
P42345	P30622	610	P30622	47	PIKK	MTOR
P42345	Q14145	609	Q14145	1	PIKK	MTOR
P42345	Q969H0	505	Q969H0	1	PIKK	MTOR
P42345	P37231	522	P37231	3	PIKK	MTOR
P42345	Q96PV0	181	Q96PV0	6	PIKK	MTOR
P42345	Q15349	306	Q15349	8	PIKK	MTOR
P42345	Q14161	154	Q14161	24	PIKK	MTOR
P42345	P55317	177	P55317	10	PIKK	MTOR
P42345	Q8IYP9	270	Q8IYP9	2	PIKK	MTOR
P42345	Q9NUE0	270	Q9NUE0	6	PIKK	MTOR
P42345	Q9Y4I1	195	Q9Y4I1	17	PIKK	MTOR
P42345	Q8IVH8	177	Q8IVH8	12	PIKK	MTOR
P42345	Q8IVT5	296	Q8IVT5	18	PIKK	MTOR
P42345	P59768	270	P59768	2	PIKK	MTOR
P42345	P85299	947	P85299	14	PIKK	MTOR
P42345	Q8WUA4	270	Q8WUA4	26	PIKK	MTOR
P42345	Q9UKX3	197	Q9UKX3	8	PIKK	MTOR
P42345	Q5JT25	165	Q5JT25	1	PIKK	MTOR
P42345	Q9NRW1	165	Q9NRW1	3	PIKK	MTOR
P42345	P20340	165	P20340	7	PIKK	MTOR
P42345	Q86U06	418	Q86U06	6	PIKK	MTOR
P42345	P35749	175	P35749	39	PIKK	MTOR
P42345	Q8NEB9	595	Q8NEB9	7	PIKK	MTOR
P42345	Q14191	222	Q14191	14	PIKK	MTOR
P42345	P15927	176	P15927	3	PIKK	MTOR
P42345	O96017	249	O96017	11	PIKK	MTOR
P42345	Q13615	301	Q13615	15	PIKK	MTOR
P42345	Q96EB6	650	Q96EB6	17	PIKK	MTOR
P42345	P08567	797	P08567	1	PIKK	MTOR
P42345	Q9NS86	270	Q9NS86	1	PIKK	MTOR
P42345	Q9UBK2	925	Q9UBK2	2	PIKK	MTOR
P42345	Q8NFG4	362	Q8NFG4	15	PIKK	MTOR
P42345	Q9UHD2	279	Q9UHD2	2	PIKK	MTOR
P42345	P11279	281	P11279	3	PIKK	MTOR
P42345	P35613	239	P35613	5	PIKK	MTOR
P42345	P12883	197	P12883	27	PIKK	MTOR
P42345	O75143	985	O75143	3	PIKK	MTOR
P42345	Q92667	269	Q92667	31	PIKK	MTOR
P42345	P38935	197	P38935	8	PIKK	MTOR
P42345	Q92622	280	Q92622	14	PIKK	MTOR
P42345	Q8TDQ0	224	Q8TDQ0	1	PIKK	MTOR
P42345	Q8TDY2	929	Q8TDY2	42	PIKK	MTOR
P42345	Q15208	270	Q15208	9	PIKK	MTOR
P42345	Q12851	165	Q12851	12	PIKK	MTOR
P42345	Q9BT92	189	Q9BT92	2	PIKK	MTOR
P42345	Q9UQ13	281	Q9UQ13	7	PIKK	MTOR
P42345	P15313	600	P15313	1	PIKK	MTOR
P42345	P36543	600	P36543	2	PIKK	MTOR
P42345	Q96A05	600	Q96A05	5	PIKK	MTOR
P42345	Q96EQ0	239	Q96EQ0	6	PIKK	MTOR
P42345	O14939	322	O14939	5	PIKK	MTOR
P42345	Q99613	346	Q99613	22	PIKK	MTOR
P42345	Q9NQL2	804	Q9NQL2	6	PIKK	MTOR
P42345	Q9P2J5	270	Q9P2J5	11	PIKK	MTOR
P42345	O00327	264	O00327	3	PIKK	MTOR
P42345	O95274	219	O95274	2	PIKK	MTOR
P42345	O60939	214	O60939	2	PIKK	MTOR
P42345	P50406	341	P50406	1	PIKK	MTOR
P42345	Q96IQ7	211	Q96IQ7	2	PIKK	MTOR
P42345	Q8IU60	270	Q8IU60	6	PIKK	MTOR
P42345	Q9NY72	187	Q9NY72	1	PIKK	MTOR
P42345	Q9Y4K4	177	Q9Y4K4	9	PIKK	MTOR
P42345	Q9C0E2	207	Q9C0E2	5	PIKK	MTOR
P42345	Q9UM47	261	Q9UM47	2	PIKK	MTOR
P42345	Q96QU8	229	Q96QU8	6	PIKK	MTOR
P42345	P52294	161	P52294	3	PIKK	MTOR
P42345	Q01094	255	Q01094	3	PIKK	MTOR
P42345	P15260	217	P15260	5	PIKK	MTOR
P42345	P35247	273	P35247	2	PIKK	MTOR
P42345	P10071	272	P10071	8	PIKK	MTOR
P42345	Q13309	270	Q13309	6	PIKK	MTOR
P42345	P21580	595	P21580	9	PIKK	MTOR
P42345	Q9BSB4	743	Q9BSB4	1	PIKK	MTOR
P42345	Q9Y5K8	600	Q9Y5K8	1	PIKK	MTOR
P42345	O75695	228	O75695	4	PIKK	MTOR
P42345	P12882	210	P12882	18	PIKK	MTOR
P42345	P35869	169	P35869	2	PIKK	MTOR
P42345	Q9UK97	270	Q9UK97	4	PIKK	MTOR
P42345	P01024	277	P01024	22	PIKK	MTOR
P42345	Q9UH92	277	Q9UH92	8	PIKK	MTOR
P42345	O95619	223	O95619	1	PIKK	MTOR
P42345	Q9Y623	175	Q9Y623	14	PIKK	MTOR
P42345	Q96QD8	216	Q96QD8	18	PIKK	MTOR
P42345	P21589	206	P21589	1	PIKK	MTOR
P42345	Q9NWS0	287	Q9NWS0	3	PIKK	MTOR
P42345	O94972	274	O94972	6	PIKK	MTOR
P42345	P43121	270	P43121	5	PIKK	MTOR
P42345	Q13488	603	Q13488	4	PIKK	MTOR
P42345	Q8NEY4	600	Q8NEY4	1	PIKK	MTOR
P42345	Q6IAA8	919	Q6IAA8	19	PIKK	MTOR
P42345	Q96LB4	600	Q96LB4	1	PIKK	MTOR
P42345	Q9ULV0	195	Q9ULV0	3	PIKK	MTOR
P42345	Q9Y4P8	270	Q9Y4P8	5	PIKK	MTOR
P42345	P61421	727	P61421	2	PIKK	MTOR
P42345	O95670	600	O95670	2	PIKK	MTOR
P42345	Q9HAP2	495	Q9HAP2	6	PIKK	MTOR
P42345	Q9NP71	450	Q9NP71	6	PIKK	MTOR
P42345	P85037	175	P85037	46	PIKK	MTOR
P42345	Q495M3	331	Q495M3	1	PIKK	MTOR
P42345	Q01167	175	Q01167	21	PIKK	MTOR
P42345	Q04656	194	Q04656	32	PIKK	MTOR
P42345	Q12789	756	Q12789	41	PIKK	MTOR
P42345	O15151	270	O15151	7	PIKK	MTOR
P42345	Q9BZW8	199	Q9BZW8	2	PIKK	MTOR
P42345	P24522	270	P24522	1	PIKK	MTOR
P42345	Q8NBV4	208	Q8NBV4	2	PIKK	MTOR
P42345	Q14749	240	Q14749	1	PIKK	MTOR
P42345	Q8NFU5	513	Q8NFU5	2	PIKK	MTOR
P42345	O75348	600	O75348	1	PIKK	MTOR
P42345	Q6MZQ0	955	Q6MZQ0	7	PIKK	MTOR
P42345	Q96FX7	320	Q96FX7	1	PIKK	MTOR
P42345	P63165	284	P63165	6	PIKK	MTOR
P42345	Q9NRD0	295	Q9NRD0	1	PIKK	MTOR
P42345	P21283	600	P21283	3	PIKK	MTOR
P42345	Q8NBW4	600	Q8NBW4	2	PIKK	MTOR
P42345	Q86UL3	254	Q86UL3	1	PIKK	MTOR
P42345	P13535	175	P13535	14	PIKK	MTOR
P42345	P13533	175	P13533	14	PIKK	MTOR
P42345	Q7Z3C6	150	Q7Z3C6	20	PIKK	MTOR
P42345	O15391	161	O15391	1	PIKK	MTOR
P42345	Q14693	205	Q14693	20	PIKK	MTOR
P42345	Q66LE6	163	Q66LE6	1	PIKK	MTOR
P42345	Q6PHR2	211	Q6PHR2	4	PIKK	MTOR
P42345	Q8N3P4	155	Q8N3P4	8	PIKK	MTOR
P42345	Q16864	600	Q16864	1	PIKK	MTOR
P42345	Q9NQX3	823	Q9NQX3	16	PIKK	MTOR
P42345	P80303	237	P80303	5	PIKK	MTOR
P42345	Q9ULQ1	274	Q9ULQ1	4	PIKK	MTOR
P42345	Q9NZC7	291	Q9NZC7	3	PIKK	MTOR
P42345	P11055	175	P11055	7	PIKK	MTOR
O14920	Q02790	156	Q02790	21	IKK	IKBKB
O14920	Q13163	160	Q13163	7	IKK	IKBKB
O14920	O75628	247	O75628	5	IKK	IKBKB
O14920	Q15750	644	Q15750	3	IKK	IKBKB
O14920	P06737	175	P06737	5	IKK	IKBKB
O14920	Q9NPB6	198	Q9NPB6	8	IKK	IKBKB
O14920	Q16543	739	Q16543	8	IKK	IKBKB
O14920	Q16539	634	Q16539	9	IKK	IKBKB
O14920	P36406	168	P36406	3	IKK	IKBKB
O14920	P19525	270	P19525	10	IKK	IKBKB
O14920	P36888	320	P36888	1	IKK	IKBKB
O14920	P04792	334	P04792	29	IKK	IKBKB
O14920	P15153	247	P15153	6	IKK	IKBKB
O14920	O75925	169	O75925	15	IKK	IKBKB
O14920	Q9H0C8	177	Q9H0C8	3	IKK	IKBKB
O14920	Q9BQ69	462	Q9BQ69	1	IKK	IKBKB
O14920	P62070	223	P62070	2	IKK	IKBKB
O14920	Q13546	823	Q13546	9	IKK	IKBKB
O14920	Q9BVA1	177	Q9BVA1	28	IKK	IKBKB
O14920	Q99728	308	Q99728	15	IKK	IKBKB
O14920	P61626	280	P61626	6	IKK	IKBKB
O14920	P62491	190	P62491	9	IKK	IKBKB
O14920	Q15382	184	Q15382	2	IKK	IKBKB
O14920	P36507	175	P36507	18	IKK	IKBKB
O14920	P49593	177	P49593	4	IKK	IKBKB
O14920	P04350	167	P04350	26	IKK	IKBKB
O14920	Q13618	287	Q13618	3	IKK	IKBKB
O14920	P21796	282	P21796	19	IKK	IKBKB
O14920	P46940	348	P46940	42	IKK	IKBKB
O14920	Q9UNS2	483	Q9UNS2	10	IKK	IKBKB
O14920	P00533	293	P00533	42	IKK	IKBKB
O14920	Q13315	313	Q13315	10	IKK	IKBKB
O14920	O75688	543	O75688	1	IKK	IKBKB
O14920	P08134	169	P08134	2	IKK	IKBKB
O14920	P0DP25	266	P0DP25	11	IKK	IKBKB
O14920	P22455	490	P22455	4	IKK	IKBKB
O14920	P41743	270	P41743	13	IKK	IKBKB
O14920	Q14BN4	214	Q14BN4	8	IKK	IKBKB
O14920	P38646	291	P38646	21	IKK	IKBKB
O14920	P30048	270	P30048	4	IKK	IKBKB
O14920	Q96QK1	175	Q96QK1	7	IKK	IKBKB
O14920	P14625	224	P14625	36	IKK	IKBKB
O14920	P53350	283	P53350	7	IKK	IKBKB
O14920	Q13158	603	Q13158	5	IKK	IKBKB
O14920	Q02750	175	Q02750	14	IKK	IKBKB
O14920	P60763	247	P60763	2	IKK	IKBKB
O14920	O15297	182	O15297	4	IKK	IKBKB
O14920	Q8N122	497	Q8N122	28	IKK	IKBKB
O14920	Q92730	193	Q92730	1	IKK	IKBKB
O14920	Q8WY54	197	Q8WY54	2	IKK	IKBKB
O14920	Q15653	732	Q15653	1	IKK	IKBKB
O14920	P78527	274	P78527	63	IKK	IKBKB
O14920	P63027	163	P63027	7	IKK	IKBKB
O14920	P14618	186	P14618	50	IKK	IKBKB
O14920	Q15334	152	Q15334	7	IKK	IKBKB
O14920	Q5T5C0	151	Q5T5C0	13	IKK	IKBKB
O14920	Q07864	183	Q07864	9	IKK	IKBKB
O14920	P11021	289	P11021	20	IKK	IKBKB
O14920	P49841	161	P49841	14	IKK	IKBKB
O14920	Q15831	286	Q15831	5	IKK	IKBKB
O14920	P62136	512	P62136	13	IKK	IKBKB
O14920	Q13616	287	Q13616	3	IKK	IKBKB
O14920	Q14315	166	Q14315	48	IKK	IKBKB
O14920	P35813	177	P35813	2	IKK	IKBKB
O14920	Q15907	152	Q15907	7	IKK	IKBKB
O14920	Q15759	290	Q15759	2	IKK	IKBKB
O14920	P07900	940	P07900	51	IKK	IKBKB
O14920	Q9HB75	272	Q9HB75	2	IKK	IKBKB
O14920	Q16851	153	Q16851	5	IKK	IKBKB
O14920	P07437	234	P07437	43	IKK	IKBKB
O14920	Q15628	606	Q15628	1	IKK	IKBKB
O14920	O15355	177	O15355	12	IKK	IKBKB
O14920	Q9BYG4	198	Q9BYG4	2	IKK	IKBKB
O14920	Q18PE1	175	Q18PE1	3	IKK	IKBKB
O14920	P35222	730	P35222	14	IKK	IKBKB
O14920	P46109	606	P46109	12	IKK	IKBKB
O14920	P63000	190	P63000	5	IKK	IKBKB
O14920	Q14790	695	Q14790	2	IKK	IKBKB
O14920	P26358	453	P26358	28	IKK	IKBKB
O14920	P35580	269	P35580	28	IKK	IKBKB
O14920	P42345	499	P42345	19	IKK	IKBKB
O14920	P09874	268	P09874	34	IKK	IKBKB
O14920	P07814	295	P07814	56	IKK	IKBKB
O14920	Q5VZ46	352	Q5VZ46	6	IKK	IKBKB
O14920	Q16222	153	Q16222	3	IKK	IKBKB
O14920	O60832	173	O60832	22	IKK	IKBKB
O14920	P21333	266	P21333	167	IKK	IKBKB
O14920	Q00653	576	Q00653	17	IKK	IKBKB
O14920	O14818	287	O14818	3	IKK	IKBKB
O14920	P54646	187	P54646	11	IKK	IKBKB
O14920	P08238	867	P08238	60	IKK	IKBKB
O14920	Q9BYG5	198	Q9BYG5	4	IKK	IKBKB
O14920	P60484	164	P60484	6	IKK	IKBKB
O14920	O76064	402	O76064	2	IKK	IKBKB
O14920	P43026	183	P43026	1	IKK	IKBKB
O14920	O95163	270	O95163	9	IKK	IKBKB
O14920	P0DMV9	161	P0DMV9	14	IKK	IKBKB
O14920	P0DMV8	240	P0DMV8	25	IKK	IKBKB
O14920	P34931	282	P34931	13	IKK	IKBKB
O14920	P67870	290	P67870	5	IKK	IKBKB
O14920	P14373	279	P14373	1	IKK	IKBKB
O14920	Q05513	299	Q05513	7	IKK	IKBKB
O14920	Q16637	340	Q16637	20	IKK	IKBKB
O14920	P31751	267	P31751	22	IKK	IKBKB
O14920	Q6P1M3	152	Q6P1M3	16	IKK	IKBKB
O14920	Q15118	197	Q15118	1	IKK	IKBKB
O14920	Q58EX2	152	Q58EX2	4	IKK	IKBKB
O14920	Q9P289	287	Q9P289	16	IKK	IKBKB
O14920	O14874	197	O14874	9	IKK	IKBKB
O14920	Q9BXL7	732	Q9BXL7	12	IKK	IKBKB
O14920	P10415	270	P10415	2	IKK	IKBKB
O14920	P60953	190	P60953	3	IKK	IKBKB
O14920	Q3KQV9	153	Q3KQV9	1	IKK	IKBKB
O14920	Q8N819	177	Q8N819	1	IKK	IKBKB
O14920	P61586	192	P61586	1	IKK	IKBKB
O14920	Q99836	413	Q99836	1	IKK	IKBKB
O14920	Q7Z569	456	Q7Z569	10	IKK	IKBKB
O14920	P67775	514	P67775	1	IKK	IKBKB
O14920	Q15119	197	Q15119	1	IKK	IKBKB
O14920	P63244	627	P63244	14	IKK	IKBKB
O14920	P11142	237	P11142	30	IKK	IKBKB
O14920	Q9H6S3	150	Q9H6S3	31	IKK	IKBKB
O14920	Q16665	270	Q16665	5	IKK	IKBKB
O14920	Q3ZCQ8	319	Q3ZCQ8	2	IKK	IKBKB
O14920	P08670	270	P08670	110	IKK	IKBKB
O14920	P63261	277	P63261	64	IKK	IKBKB
O14920	Q8N3J5	177	Q8N3J5	1	IKK	IKBKB
O14920	Q9H4M7	270	Q9H4M7	22	IKK	IKBKB
O14920	Q99759	235	Q99759	24	IKK	IKBKB
O14920	P12931	732	P12931	19	IKK	IKBKB
O14920	Q13233	501	Q13233	32	IKK	IKBKB
O14920	P17252	925	P17252	16	IKK	IKBKB
O14920	Q99558	761	Q99558	2	IKK	IKBKB
O14920	O14965	362	O14965	5	IKK	IKBKB
O14920	P31749	632	P31749	11	IKK	IKBKB
O14920	P41240	248	P41240	2	IKK	IKBKB
O14920	P23443	192	P23443	8	IKK	IKBKB
O14920	P19474	671	P19474	4	IKK	IKBKB
O14920	Q99814	270	Q99814	3	IKK	IKBKB
O14920	P40763	297	P40763	9	IKK	IKBKB
O14920	O43283	288	O43283	1	IKK	IKBKB
O14920	Q12988	678	Q12988	1	IKK	IKBKB
O14920	Q8N5H7	697	Q8N5H7	9	IKK	IKBKB
O14920	Q03135	266	Q03135	11	IKK	IKBKB
O14920	P02786	270	P02786	7	IKK	IKBKB
O14920	Q9NRM7	432	Q9NRM7	11	IKK	IKBKB
O14920	P04637	678	P04637	8	IKK	IKBKB
O14920	Q15257	570	Q15257	3	IKK	IKBKB
O14920	P49815	900	P49815	55	IKK	IKBKB
O14920	Q92793	640	Q92793	29	IKK	IKBKB
O14920	Q09472	211	Q09472	22	IKK	IKBKB
O14920	Q6R327	411	Q6R327	67	IKK	IKBKB
O14920	Q96FA3	298	Q96FA3	1	IKK	IKBKB
O14920	P05412	270	P05412	11	IKK	IKBKB
O14920	P34947	163	P34947	4	IKK	IKBKB
O14920	Q05655	327	Q05655	37	IKK	IKBKB
O14920	Q9ULX6	260	Q9ULX6	7	IKK	IKBKB
O14920	P38398	355	P38398	66	IKK	IKBKB
O14920	Q13451	378	Q13451	8	IKK	IKBKB
O14920	Q9BVC4	273	Q9BVC4	2	IKK	IKBKB
O14920	Q04759	682	Q04759	12	IKK	IKBKB
O14920	Q02156	320	Q02156	15	IKK	IKBKB
O14920	Q12802	442	Q12802	100	IKK	IKBKB
O14920	Q13077	654	Q13077	2	IKK	IKBKB
O14920	Q13464	270	Q13464	22	IKK	IKBKB
O14920	Q9NSC5	610	Q9NSC5	7	IKK	IKBKB
O14920	P08138	755	P08138	3	IKK	IKBKB
O14920	Q9Y5V3	276	Q9Y5V3	9	IKK	IKBKB
O14920	Q13501	832	Q13501	43	IKK	IKBKB
O14920	Q96PU5	298	Q96PU5	30	IKK	IKBKB
O14920	Q14145	940	Q14145	1	IKK	IKBKB
O14920	P40337	290	P40337	1	IKK	IKBKB
O14920	O43318	918	O43318	20	IKK	IKBKB
O14920	P51617	851	P51617	4	IKK	IKBKB
O14920	O00206	643	O00206	3	IKK	IKBKB
O14920	O43464	540	O43464	4	IKK	IKBKB
O14920	P98170	612	P98170	8	IKK	IKBKB
O14920	Q13490	612	Q13490	2	IKK	IKBKB
O14920	Q9NYJ8	536	Q9NYJ8	11	IKK	IKBKB
O14920	Q8N5C8	331	Q8N5C8	16	IKK	IKBKB
O14920	P27448	290	P27448	48	IKK	IKBKB
O14920	Q9ULZ3	655	Q9ULZ3	1	IKK	IKBKB
O14920	Q9UBE8	296	Q9UBE8	1	IKK	IKBKB
O14920	P54296	592	P54296	4	IKK	IKBKB
O14920	Q9ULW0	317	Q9ULW0	37	IKK	IKBKB
O14920	Q8N163	448	Q8N163	29	IKK	IKBKB
O14920	O60238	270	O60238	15	IKK	IKBKB
O14920	Q8IUD2	981	Q8IUD2	39	IKK	IKBKB
O14920	Q15418	322	Q15418	26	IKK	IKBKB
O14920	Q9UKB1	313	Q9UKB1	5	IKK	IKBKB
O14920	Q12929	150	Q12929	37	IKK	IKBKB
O14920	Q16082	451	Q16082	1	IKK	IKBKB
O14920	Q9UHD2	834	Q9UHD2	2	IKK	IKBKB
O14920	Q9Y297	791	Q9Y297	4	IKK	IKBKB
O14920	Q9Y6Q9	619	Q9Y6Q9	29	IKK	IKBKB
O14920	P32927	915	P32927	1	IKK	IKBKB
O14920	Q5TCX8	270	Q5TCX8	18	IKK	IKBKB
O14920	Q15672	409	Q15672	2	IKK	IKBKB
O14920	P25942	842	P25942	1	IKK	IKBKB
O14920	O14672	175	O14672	5	IKK	IKBKB
O14920	Q8IUC6	603	Q8IUC6	2	IKK	IKBKB
O14920	Q92851	600	Q92851	3	IKK	IKBKB
O14920	P08571	600	P08571	1	IKK	IKBKB
O14920	P01375	836	P01375	1	IKK	IKBKB
O14920	Q14164	671	Q14164	3	IKK	IKBKB
O14920	O00463	556	O00463	2	IKK	IKBKB
O14920	Q14258	605	Q14258	14	IKK	IKBKB
O14920	Q8IUD6	605	Q8IUD6	1	IKK	IKBKB
O14920	Q9BYM8	658	Q9BYM8	7	IKK	IKBKB
O14920	O95786	692	O95786	2	IKK	IKBKB
O14920	Q92844	445	Q92844	21	IKK	IKBKB
O14920	Q13114	573	Q13114	2	IKK	IKBKB
O14920	Q9UBW8	270	Q9UBW8	2	IKK	IKBKB
O14920	P27487	270	P27487	2	IKK	IKBKB
O14920	Q13325	282	Q13325	2	IKK	IKBKB
O14920	Q6P597	274	Q6P597	16	IKK	IKBKB
O14920	Q07866	226	Q07866	10	IKK	IKBKB
O14920	Q9UNI6	157	Q9UNI6	2	IKK	IKBKB
O14920	Q8TE67	150	Q8TE67	21	IKK	IKBKB
O14920	Q16254	287	Q16254	2	IKK	IKBKB
O14920	Q9UGK3	270	Q9UGK3	5	IKK	IKBKB
O14920	P51168	215	P51168	2	IKK	IKBKB
O14920	Q8TE68	150	Q8TE68	24	IKK	IKBKB
O14920	P08151	288	P08151	3	IKK	IKBKB
O14920	Q8TEL6	270	Q8TEL6	2	IKK	IKBKB
O14920	Q86WI3	730	Q86WI3	2	IKK	IKBKB
O14920	Q13309	460	Q13309	6	IKK	IKBKB
O14920	Q15048	381	Q15048	2	IKK	IKBKB
O14920	Q8WXC3	546	Q8WXC3	1	IKK	IKBKB
O14920	P11464	483	P11464	1	IKK	IKBKB
O14920	Q16584	270	Q16584	27	IKK	IKBKB
O14920	Q96EP0	703	Q96EP0	7	IKK	IKBKB
O14920	Q12846	383	Q12846	10	IKK	IKBKB
O14920	Q8NFZ5	457	Q8NFZ5	4	IKK	IKBKB
O14920	Q99502	165	Q99502	2	IKK	IKBKB
O14920	Q9NY27	270	Q9NY27	15	IKK	IKBKB
O14920	O94885	498	O94885	48	IKK	IKBKB
O14920	P31629	278	P31629	35	IKK	IKBKB
O14920	O43734	493	O43734	5	IKK	IKBKB
O14920	Q9H467	270	Q9H467	4	IKK	IKBKB
O14920	O15360	270	O15360	4	IKK	IKBKB
O14920	P32298	163	P32298	1	IKK	IKBKB
O14920	Q9H0F6	700	Q9H0F6	7	IKK	IKBKB
O14920	Q8TF05	270	Q8TF05	8	IKK	IKBKB
O14920	Q86UT6	317	Q86UT6	2	IKK	IKBKB
O14920	Q9UM82	270	Q9UM82	5	IKK	IKBKB
O14920	P43250	163	P43250	5	IKK	IKBKB
O14920	Q15771	163	Q15771	1	IKK	IKBKB
O14920	Q9NX02	270	Q9NX02	5	IKK	IKBKB
O14920	O75594	414	O75594	2	IKK	IKBKB
O14920	O75807	270	O75807	4	IKK	IKBKB
O14920	Q16772	158	Q16772	2	IKK	IKBKB
O14920	P05451	173	P05451	1	IKK	IKBKB
O14920	Q969Q6	587	Q969Q6	1	IKK	IKBKB
O14920	Q8N2W9	275	Q8N2W9	3	IKK	IKBKB
O14920	Q13107	270	Q13107	9	IKK	IKBKB
O14920	Q70UQ0	161	Q70UQ0	3	IKK	IKBKB
O14920	Q01196	277	Q01196	11	IKK	IKBKB
O14920	Q9H0E2	276	Q9H0E2	1	IKK	IKBKB
O14920	Q9UBT7	474	Q9UBT7	6	IKK	IKBKB
O14920	P08263	158	P08263	3	IKK	IKBKB
O14920	Q9H8N7	280	Q9H8N7	11	IKK	IKBKB
O14920	A7MCY6	183	A7MCY6	7	IKK	IKBKB
O14920	Q7RTV2	158	Q7RTV2	1	IKK	IKBKB
O14920	Q5D1E8	283	Q5D1E8	8	IKK	IKBKB
O14920	Q9UNN5	458	Q9UNN5	7	IKK	IKBKB
O14920	Q13137	270	Q13137	4	IKK	IKBKB
O14920	Q9UKE5	297	Q9UKE5	40	IKK	IKBKB
O14920	P09210	158	P09210	6	IKK	IKBKB
O14920	Q9HBL8	252	Q9HBL8	1	IKK	IKBKB
O14920	Q96KS0	282	Q96KS0	2	IKK	IKBKB
Q96Q15	Q02790	237	Q02790	21	PIKK	SMG1
